log_id,tower_id,region,timestamp,latency_ms,packet_loss_pct
3947,47,North,2025-07-25 23:24:07.700175,88.49,3.13
3948,31,East,2025-08-07 19:33:23.683496,105.06,1.4
3949,8,South,2025-06-09 04:19:59.722304,131.07,3.53
3950,18,East,2025-03-17 20:28:41.852498,100.8,0.59
3951,29,West,2025-04-11 10:10:09.868596,108.35,0.78
3952,2,South,2025-06-28 09:17:25.470208,101.62,4.26
3953,9,East,2025-09-10 01:08:04.017280,119.92,1.41
3954,25,South,2025-04-21 15:51:39.517129,114.72,1.44
3955,39,South,2025-01-31 00:21:29.807559,94.91,0.32
3956,5,South,2025-08-06 23:37:47.605542,114.74,3.0
3957,18,South,2025-09-11 18:15:55.605783,105.23,3.21
3958,36,North,2025-01-26 02:26:06.671738,93.38,4.37
3959,6,East,2025-01-20 01:13:02.100586,93.69,1.91
3960,15,East,2025-09-30 03:52:57.934601,104.63,3.87
3961,31,North,2025-05-26 21:10:40.898301,108.05,3.68
3962,3,South,2025-05-17 15:58:43.075652,98.59,0.08
3963,19,South,2025-04-24 02:52:09.123305,108.54,4.32
3964,37,North,2025-06-11 04:46:19.248644,86.91,2.68
3965,32,West,2025-06-30 04:26:48.431509,81.26,1.71
3966,47,East,2025-06-08 23:01:40.999108,73.41,1.63
3967,14,East,2025-05-01 22:14:46.777586,111.91,4.5
3968,22,North,2025-03-22 18:32:46.620575,71.88,1.54
3969,29,East,2025-06-02 19:07:57.644816,108.33,3.71
3970,5,North,2025-05-10 16:47:29.191723,92.29,4.65
3971,14,East,2025-05-15 19:15:03.921357,95.52,2.71
3972,49,South,2025-10-13 04:30:54.909044,95.78,3.07
3973,1,South,2025-05-30 22:51:53.363570,149.61,0.9
3974,43,East,2025-10-26 03:01:11.854627,90.06,2.4
3975,15,South,2025-09-10 08:15:31.856631,83.81,3.4
3976,43,West,2025-02-14 05:09:43.325151,138.04,2.26
3977,32,West,2025-02-08 22:33:10.356412,75.13,2.05
3978,16,West,2025-08-06 20:01:43.434508,78.93,0.12
3979,22,South,2025-02-09 15:10:34.247465,118.46,1.77
3980,40,West,2025-08-04 19:19:06.615157,109.02,0.23
3981,14,North,2025-09-22 10:20:53.035239,93.62,3.69
3982,8,East,2025-02-06 03:54:19.553597,81.71,1.47
3983,1,South,2025-03-07 03:14:35.591954,63.44,0.59
3984,27,North,2025-05-25 23:52:37.064215,132.35,1.65
3985,2,South,2025-08-17 15:52:23.493224,114.8,0.6
3986,45,South,2025-10-17 04:20:04.051076,129.7,0.82
3987,45,North,2025-04-24 03:08:50.663015,122.35,1.75
3988,5,West,2025-10-19 13:19:29.115144,110.04,2.98
3989,19,North,2025-07-04 06:40:06.539885,89.56,0.1
3990,27,East,2025-05-06 03:58:19.052994,81.78,3.84
3991,50,South,2025-02-07 00:33:01.629341,124.49,3.54
3992,28,North,2025-06-25 03:19:58.369445,92.33,4.14
3993,6,North,2025-01-13 08:08:04.077574,82.75,4.86
3994,25,East,2025-02-16 23:01:09.336591,88.26,3.59
3995,29,North,2025-04-24 18:50:42.145075,125.88,0.39
3996,39,West,2025-10-31 13:29:30.141685,84.49,2.84
3997,15,South,2025-04-03 21:25:07.580887,93.72,1.18
3998,27,South,2025-05-29 20:17:06.920504,99.08,1.42
3999,1,South,2025-08-31 08:32:23.792810,105.73,1.21
4000,34,North,2025-02-13 12:56:30.652411,83.11,1.39
4001,21,North,2025-06-30 14:37:37.390632,98.44,1.96
4002,3,North,2025-01-15 21:39:30.721743,118.87,3.62
4003,4,South,2025-10-01 22:06:25.595706,143.01,1.59
4004,36,South,2025-09-30 07:54:38.590553,79.91,3.86
4005,48,North,2025-03-08 00:50:55.278400,82.58,4.79
4006,48,North,2025-09-08 21:48:14.723531,85.1,2.29
4007,40,North,2025-05-30 17:22:12.827429,113.4,1.42
4008,25,West,2025-02-07 11:17:40.253138,81.12,1.34
4009,24,North,2025-04-17 19:05:43.163101,97.77,3.03
4010,38,East,2025-09-24 14:56:49.945764,95.8,0.62
4011,29,South,2025-05-08 21:48:24.763492,145.25,4.24
4012,48,West,2025-06-25 12:50:53.560436,89.91,1.15
4013,13,South,2025-06-23 07:13:05.207913,88.82,3.38
4014,39,East,2025-10-03 18:28:07.498642,113.38,2.15
4015,47,South,2025-08-28 08:05:44.153562,106.9,1.09
4016,24,North,2025-05-26 13:38:19.991595,87.6,0.88
4017,32,South,2025-08-09 13:19:53.909511,127.45,1.17
4018,50,South,2025-07-05 12:52:46.118928,74.62,0.92
4019,23,East,2025-08-22 09:29:24.694782,99.69,2.14
4020,8,West,2025-06-04 14:46:31.122737,94.58,1.17
4021,23,North,2025-05-22 04:34:32.415099,98.01,3.94
4022,29,West,2025-05-18 19:39:33.461889,87.44,3.58
4023,42,South,2025-05-18 13:22:34.718252,98.43,4.95
4024,14,South,2025-09-23 08:56:44.978122,104.61,1.26
4025,4,East,2025-04-10 14:49:47.890896,56.78,1.78
4026,3,West,2025-09-02 23:49:16.074484,91.58,4.21
4027,26,East,2025-07-23 13:05:37.440649,85.25,0.45
4028,38,East,2025-05-06 11:23:08.587885,145.55,4.98
4029,10,North,2025-03-13 07:35:41.144216,136.38,2.03
4030,12,East,2025-05-02 02:45:53.858862,109.35,2.74
4031,38,East,2025-06-15 17:07:29.144823,84.25,3.96
4032,26,East,2025-10-21 11:19:42.857855,90.6,0.31
4033,49,East,2025-09-30 15:09:32.413088,95.28,2.57
4034,4,South,2025-08-14 10:04:06.339915,90.2,2.03
4035,36,East,2025-07-17 20:27:36.763794,110.87,1.19
4036,20,West,2025-09-23 06:03:51.080311,132.04,1.31
4037,27,North,2025-08-05 15:02:58.269330,46.4,1.46
4038,35,West,2025-06-25 05:01:26.455444,94.13,4.04
4039,15,West,2025-09-01 20:58:02.110505,142.87,0.95
4040,1,South,2025-08-05 16:26:52.599327,94.87,2.67
4041,25,East,2025-06-21 20:31:18.422954,105.74,3.9
4042,43,South,2025-02-07 21:58:53.199193,60.41,3.84
4043,29,West,2025-06-21 08:05:11.310602,127.19,4.71
4044,34,East,2025-02-28 22:37:35.664021,79.6,3.13
4045,4,South,2025-07-09 12:24:26.997345,108.85,0.52
4046,46,West,2025-06-26 16:45:29.326011,82.69,4.36
4047,1,East,2025-01-17 04:42:23.202651,52.16,0.29
4048,16,West,2025-06-24 16:09:21.096506,106.94,1.9
4049,2,West,2025-02-28 00:20:42.647812,115.28,1.97
4050,48,South,2025-05-26 18:06:34.774779,99.1,2.14
4051,50,South,2025-10-02 17:18:16.137697,77.42,0.84
4052,10,North,2025-02-06 20:15:45.625372,147.86,0.09
4053,26,West,2025-10-14 18:20:51.351033,114.46,0.53
4054,48,East,2025-02-25 01:23:05.869169,103.77,1.05
4055,13,South,2025-01-06 19:29:03.990147,123.34,1.35
4056,30,South,2025-08-29 23:51:01.168377,90.19,4.41
4057,25,North,2025-03-17 03:13:37.104457,138.8,1.84
4058,2,West,2025-08-05 03:21:13.790056,114.85,3.91
4059,40,East,2025-09-29 21:36:30.536665,121.16,3.77
4060,39,East,2025-05-17 01:45:22.591906,93.75,2.59
4061,12,West,2025-09-05 04:05:09.458756,79.14,4.2
4062,1,East,2025-07-05 21:17:51.968710,104.06,3.93
4063,49,East,2025-05-04 01:49:12.071488,90.98,4.82
4064,44,West,2025-01-14 18:41:51.345812,141.73,4.4
4065,1,West,2025-09-22 00:48:38.857714,74.1,3.09
4066,12,North,2025-01-08 03:01:11.801092,129.18,2.88
4067,35,West,2025-05-14 20:44:12.621155,68.24,2.04
4068,8,North,2025-05-08 02:24:29.625276,82.62,2.87
4069,23,South,2025-09-21 07:42:42.252133,67.87,3.8
4070,33,South,2025-04-08 05:14:21.674277,90.23,2.66
4071,22,West,2025-03-20 18:38:40.111101,96.29,4.42
4072,42,West,2025-02-05 02:48:38.931179,87.84,3.78
4073,3,East,2025-01-31 10:15:07.014095,108.82,0.38
4074,36,West,2025-02-21 12:12:00.148541,96.44,4.81
4075,11,West,2025-02-14 02:52:08.006463,60.9,2.7
4076,46,East,2025-03-20 06:42:39.634324,81.65,3.98
4077,2,East,2025-01-28 10:54:18.203902,93.55,2.15
4078,44,South,2025-04-04 23:23:59.990098,122.36,0.74
4079,45,South,2025-05-05 18:05:44.740574,102.76,0.32
4080,4,East,2025-02-21 19:48:33.329585,91.17,3.67
4081,12,West,2025-07-08 05:19:14.603364,72.01,2.7
4082,44,East,2025-04-10 15:22:37.173657,103.63,0.91
4083,21,West,2025-01-09 07:44:57.209423,127.48,2.31
4084,40,North,2025-01-18 22:04:34.647602,94.38,0.74
4085,4,West,2025-04-30 10:38:40.962053,83.36,3.69
4086,41,West,2025-04-09 00:47:13.998243,111.89,2.4
4087,20,South,2025-05-07 10:52:11.994881,123.26,3.54
4088,11,West,2025-04-10 07:29:22.274436,96.94,0.16
4089,2,North,2025-04-26 00:35:16.078616,114.31,0.09
4090,31,North,2025-09-11 13:08:49.561077,92.14,2.73
4091,48,East,2025-02-07 01:17:03.816173,115.33,3.8
4092,48,North,2025-03-04 01:07:02.549243,128.66,3.63
4093,35,South,2025-08-19 09:19:00.563008,118.46,3.23
4094,42,South,2025-06-29 12:11:49.753201,111.03,2.01
4095,16,West,2025-06-01 00:08:31.405701,136.09,4.38
4096,7,North,2025-08-19 11:12:02.055503,95.32,1.36
4097,25,South,2025-04-28 22:41:17.722198,111.02,2.89
4098,10,South,2025-02-05 06:01:17.646635,95.96,0.89
4099,29,West,2025-01-19 13:44:11.185067,111.03,1.04
4100,36,South,2025-05-23 09:09:13.286986,114.52,4.38
4101,40,West,2025-05-05 16:37:32.430586,119.88,1.65
4102,21,West,2025-05-29 07:23:25.752276,101.32,0.31
4103,47,North,2025-05-05 19:41:37.145422,65.08,3.58
4104,40,East,2025-03-13 14:20:40.968852,96.36,4.79
4105,49,South,2025-09-29 10:34:54.176937,113.77,2.27
4106,9,South,2025-03-24 10:43:47.407363,106.8,3.86
4107,29,South,2025-10-23 02:59:29.017137,109.75,2.54
4108,24,West,2025-07-26 18:59:01.725578,115.85,3.13
4109,7,South,2025-03-17 10:47:40.655252,79.12,4.05
4110,45,North,2025-06-19 21:56:09.525884,116.96,4.75
4111,50,South,2025-08-29 12:30:28.736158,137.31,3.69
4112,10,West,2025-04-04 07:21:48.932303,93.55,3.31
4113,34,North,2025-05-05 14:11:44.490834,120.34,2.24
4114,3,West,2025-01-26 16:51:10.459315,102.51,0.31
4115,14,South,2025-07-14 18:04:51.874422,109.17,4.25
4116,25,South,2025-03-04 07:42:53.915799,118.16,0.69
4117,47,East,2025-10-24 11:36:31.482360,106.68,4.12
4118,12,South,2025-04-25 08:21:22.060755,92.4,3.54
4119,3,North,2025-10-29 19:30:15.881579,107.59,4.45
4120,28,East,2025-08-28 13:03:10.156538,83.28,2.13
4121,32,North,2025-06-14 15:41:49.970727,72.34,0.41
4122,49,West,2025-05-10 19:13:09.706628,58.14,4.46
4123,35,North,2025-10-07 04:50:44.355360,130.16,1.01
4124,45,North,2025-05-19 08:59:04.955307,110.23,3.34
4125,24,West,2025-01-01 07:21:33.443647,114.75,4.15
4126,44,North,2025-05-23 07:53:35.008182,105.5,4.69
4127,14,East,2025-09-12 01:07:58.426005,68.31,0.28
4128,16,South,2025-03-30 14:25:10.331699,128.49,3.39
4129,19,East,2025-10-25 18:16:00.022650,92.44,3.41
4130,3,South,2025-01-01 03:59:28.919458,59.7,4.56
4131,48,East,2025-10-13 22:40:56.493989,96.12,1.94
4132,35,South,2025-05-28 16:47:45.261137,125.57,1.2
4133,11,West,2025-07-03 03:13:45.332995,83.0,4.86
4134,39,South,2025-09-15 03:30:01.013983,94.42,2.87
4135,6,West,2025-04-27 10:42:05.085184,93.06,2.74
4136,48,South,2025-04-18 15:27:05.316445,82.45,2.66
4137,18,West,2025-07-13 15:40:26.639206,102.87,0.69
4138,36,East,2025-06-29 05:48:07.203338,84.86,0.21
4139,3,South,2025-06-06 07:40:59.587946,129.51,0.56
4140,23,North,2025-01-14 22:22:52.809736,71.06,1.57
4141,42,South,2025-08-15 10:06:32.286286,76.81,2.53
4142,29,North,2025-06-22 11:29:54.396050,94.4,0.43
4143,40,South,2025-04-03 02:08:42.266490,100.54,1.24
4144,36,East,2025-05-02 02:05:13.003893,87.57,0.48
4145,38,North,2025-02-07 16:03:57.888284,116.2,3.62
4146,1,North,2025-02-12 18:38:23.981078,97.03,4.08
4147,42,South,2025-06-20 10:57:36.508537,111.43,1.83
4148,47,East,2025-03-27 14:26:23.195117,127.76,0.91
4149,25,West,2025-05-13 07:34:30.212111,135.27,2.48
4150,24,West,2025-07-06 23:41:35.775172,94.85,2.16
4151,5,West,2025-10-21 06:27:34.319076,102.7,1.83
4152,8,West,2025-04-08 12:00:49.735933,47.66,3.74
4153,49,North,2025-07-28 22:28:14.115427,106.57,1.71
4154,11,North,2025-04-15 22:53:08.363606,95.48,1.55
4155,4,North,2025-03-22 01:23:38.116950,81.3,0.26
4156,42,South,2025-08-19 13:26:08.139624,121.71,1.87
4157,41,South,2025-05-19 16:09:37.327573,81.31,3.15
4158,6,South,2025-03-17 07:56:37.073635,123.92,3.3
4159,29,North,2025-10-29 02:41:35.581899,109.85,2.16
4160,33,West,2025-04-15 15:29:38.658634,105.8,0.83
4161,28,South,2025-05-21 20:13:05.908490,86.32,3.57
4162,14,West,2025-07-03 15:19:45.197135,63.49,0.07
4163,32,North,2025-01-05 20:42:08.495165,121.14,3.35
4164,34,South,2025-07-31 22:06:14.941093,86.08,3.66
4165,40,West,2025-07-18 00:19:57.751932,111.13,3.41
4166,15,South,2025-01-01 15:03:08.318823,112.26,2.2
4167,40,South,2025-05-26 23:12:22.141397,100.86,1.01
4168,1,North,2025-10-04 02:58:46.682813,106.04,1.46
4169,19,West,2025-07-26 01:24:22.230966,109.55,0.89
4170,7,West,2025-05-07 13:22:16.083625,104.35,0.41
4171,43,South,2025-10-02 05:34:14.589505,84.21,3.3
4172,31,East,2025-08-04 10:18:46.209283,71.23,1.65
4173,18,South,2025-08-22 13:16:08.188895,87.73,0.33
4174,11,South,2025-06-14 20:04:38.704340,93.22,3.78
4175,1,East,2025-08-30 03:52:49.222134,129.01,1.13
4176,38,South,2025-07-18 19:50:36.576945,77.56,1.2
4177,50,North,2025-01-24 17:54:42.375523,132.36,3.84
4178,21,North,2025-01-10 11:30:39.345379,139.87,3.79
4179,39,South,2025-09-12 21:04:14.777235,88.39,4.45
4180,22,South,2025-07-25 17:22:06.892181,138.95,3.11
4181,36,East,2025-07-25 22:01:15.141138,97.89,2.86
4182,22,North,2025-04-19 03:02:36.320404,94.64,3.61
4183,34,West,2025-09-06 23:10:02.767932,129.03,1.41
4184,38,East,2025-09-11 11:07:43.119031,105.11,0.92
4185,46,South,2025-04-20 15:35:16.172719,102.06,3.44
4186,27,West,2025-02-24 06:35:20.004739,87.47,1.63
4187,43,South,2025-08-24 05:42:23.992456,89.1,0.5
4188,37,East,2025-08-02 12:13:20.138190,102.76,3.51
4189,13,North,2025-01-03 13:58:59.964880,129.02,4.16
4190,32,North,2025-05-22 17:29:15.421770,77.66,4.26
4191,6,South,2025-10-14 18:49:59.112525,98.91,3.67
4192,44,South,2025-05-17 04:18:57.520709,74.06,3.87
4193,39,West,2025-03-09 20:30:41.627209,86.49,0.96
4194,17,South,2025-01-07 01:25:30.334445,114.15,2.95
4195,40,South,2025-03-28 02:45:44.158678,82.92,0.52
4196,21,South,2025-10-10 05:40:09.759261,122.77,3.58
4197,10,North,2025-04-20 14:31:26.055574,82.83,0.74
4198,15,East,2025-01-28 13:23:22.348932,89.69,1.57
4199,39,West,2025-07-07 21:43:43.226838,65.16,0.1
4200,48,North,2025-04-03 20:49:09.319430,122.8,0.48
4201,35,South,2025-08-08 20:58:55.709770,119.41,0.49
4202,27,North,2025-03-13 18:08:56.510283,74.53,2.8
4203,5,South,2025-06-01 06:14:17.349890,94.77,0.86
4204,50,South,2025-04-22 04:35:28.266092,93.1,0.34
4205,9,West,2025-03-27 23:58:56.897538,91.44,4.16
4206,32,North,2025-10-05 01:29:39.597146,140.06,0.49
4207,30,North,2025-08-05 13:16:50.168329,91.19,3.83
4208,26,West,2025-03-06 01:05:58.774320,83.83,1.53
4209,23,South,2025-03-02 01:32:00.732819,66.96,0.4
4210,48,North,2025-09-09 12:29:43.270537,84.75,4.7
4211,39,East,2025-05-02 07:49:49.870500,128.94,3.29
4212,12,North,2025-09-24 11:11:44.547517,104.88,2.57
4213,6,South,2025-06-24 07:45:33.561065,104.93,0.78
4214,2,East,2025-06-01 07:43:40.564847,85.84,2.07
4215,15,North,2025-06-19 00:27:10.596202,125.12,3.43
4216,17,North,2025-07-22 02:48:25.567718,111.49,3.36
4217,50,West,2025-06-23 06:47:58.577503,91.72,0.21
4218,17,East,2025-07-29 00:32:53.388574,81.1,3.6
4219,44,West,2025-06-23 02:37:57.601116,98.97,4.28
4220,15,North,2025-01-21 00:29:56.849613,82.54,2.76
4221,28,East,2025-02-09 06:48:15.601905,96.64,4.61
4222,13,North,2025-01-20 22:12:38.067144,103.0,2.25
4223,8,East,2025-03-21 12:37:52.741542,86.64,4.17
4224,25,East,2025-06-24 13:38:53.936687,56.07,3.3
4225,27,West,2025-03-11 19:53:15.703298,108.93,3.18
4226,30,West,2025-06-10 05:25:34.483799,87.2,0.94
4227,46,South,2025-08-28 14:44:11.955832,102.83,2.1
4228,4,West,2025-02-28 18:23:53.130903,97.48,3.27
4229,41,South,2025-07-27 16:09:56.241336,135.5,2.4
4230,9,West,2025-10-31 20:20:16.136862,100.64,1.44
4231,38,East,2025-08-01 06:29:25.509212,119.19,2.34
4232,26,South,2025-06-13 05:55:24.822472,92.7,1.07
4233,44,West,2025-03-19 11:21:04.174387,82.86,1.19
4234,44,West,2025-06-21 13:41:48.507465,109.84,3.46
4235,28,South,2025-05-20 01:02:28.689997,85.88,1.28
4236,46,West,2025-10-15 06:54:29.092180,115.13,1.54
4237,26,East,2025-07-16 08:04:06.459793,76.43,0.52
4238,34,South,2025-10-16 21:01:02.024817,107.04,3.39
4239,11,North,2025-01-16 21:16:11.082373,100.1,1.82
4240,29,North,2025-10-15 13:17:46.501252,130.54,2.16
4241,11,East,2025-05-13 11:52:52.059786,109.1,3.84
4242,38,West,2025-11-01 19:31:57.813594,97.79,1.04
4243,28,East,2025-03-25 22:34:29.068334,116.78,3.06
4244,22,East,2025-07-28 08:18:01.461372,55.83,2.34
4245,48,East,2025-05-23 22:06:56.978890,111.67,2.53
4246,25,West,2025-04-21 17:21:46.676198,113.52,4.27
4247,42,West,2025-08-21 11:57:13.780579,115.93,4.78
4248,29,West,2025-09-28 17:16:49.002325,114.36,1.33
4249,44,South,2025-03-10 18:46:04.156076,110.78,3.86
4250,6,West,2025-03-27 03:13:36.335212,93.56,4.63
4251,50,West,2025-05-09 16:05:22.025004,103.44,0.72
4252,15,South,2025-05-18 11:48:31.182403,88.23,2.52
4253,45,East,2025-01-02 13:55:42.657086,84.19,1.61
4254,39,South,2025-03-01 14:39:47.509683,94.35,0.84
4255,49,West,2025-01-26 01:25:07.508744,96.72,1.67
4256,28,South,2025-06-25 03:44:10.328536,108.05,4.2
4257,33,East,2025-01-08 18:31:19.196048,126.7,3.18
4258,19,East,2025-08-14 21:19:35.084603,118.77,4.73
4259,4,East,2025-10-27 14:28:37.994772,106.38,3.31
4260,4,West,2025-05-10 19:43:04.069375,123.74,3.24
4261,11,South,2025-01-23 19:14:56.096083,100.83,1.89
4262,10,East,2025-03-18 13:45:37.578195,111.1,3.81
4263,49,North,2025-02-20 09:11:15.122882,93.63,3.68
4264,9,North,2025-04-06 04:53:29.736803,100.32,3.66
4265,44,West,2025-07-11 18:00:16.690414,95.38,0.57
4266,40,North,2025-01-30 15:04:57.469052,69.83,3.02
4267,7,North,2025-05-28 00:28:36.255547,70.2,4.13
4268,2,East,2025-09-05 12:27:08.438965,74.72,0.05
4269,30,West,2025-07-01 11:59:39.854016,106.53,4.93
4270,2,South,2025-07-11 20:13:40.401221,127.22,2.95
4271,45,North,2025-04-13 09:37:39.361230,123.66,2.45
4272,47,North,2025-03-18 16:53:13.570886,69.11,4.84
4273,41,South,2025-02-03 00:47:28.937862,111.32,3.54
4274,7,East,2025-03-15 00:17:58.340007,90.33,4.81
4275,39,East,2025-04-15 09:24:29.603515,83.64,2.99
4276,22,West,2025-01-17 16:09:48.887442,102.81,3.43
4277,43,South,2025-04-13 04:22:40.904347,89.85,2.99
4278,43,East,2025-09-01 05:54:49.862605,73.18,1.87
4279,5,North,2025-10-17 00:29:49.525655,80.9,4.7
4280,46,North,2025-08-26 14:55:41.015771,93.49,3.75
4281,7,West,2025-07-09 18:44:53.449092,126.42,2.26
4282,29,North,2025-08-23 01:16:34.937408,67.72,3.89
4283,48,East,2025-07-11 13:15:21.892573,77.03,4.88
4284,46,South,2025-06-27 08:02:27.933957,95.05,1.21
4285,40,West,2025-01-27 04:48:32.334241,85.55,1.65
4286,12,North,2025-01-19 14:08:25.920550,108.82,2.21
4287,43,West,2025-01-11 05:07:34.611556,95.59,0.79
4288,39,North,2025-04-06 23:04:33.996941,72.87,2.8
4289,14,South,2025-09-17 15:48:54.571721,90.24,4.36
4290,2,North,2025-01-20 22:03:19.577478,103.65,0.93
4291,6,East,2025-02-09 01:34:49.157784,113.61,2.34
4292,38,North,2025-10-09 12:53:11.785571,76.84,2.5
4293,19,South,2025-05-16 08:45:59.242981,104.95,3.09
4294,13,East,2025-04-03 08:16:00.701704,93.98,0.68
4295,40,West,2025-07-11 19:24:19.010750,123.45,2.84
4296,21,South,2025-01-21 03:39:27.299698,90.48,0.54
4297,42,East,2025-07-27 13:07:12.687088,73.29,2.59
4298,17,West,2025-06-21 07:23:23.138929,86.79,4.22
4299,42,North,2025-04-01 08:04:58.253708,62.41,4.53
4300,9,North,2025-04-27 20:16:22.266747,64.06,2.88
4301,9,North,2025-01-30 08:29:48.522961,67.65,3.04
4302,3,North,2025-08-19 08:03:51.350153,108.99,2.88
4303,1,West,2025-03-13 09:43:28.195876,106.62,2.69
4304,41,West,2025-07-03 15:47:10.975269,110.14,2.31
4305,45,North,2025-07-22 01:57:58.197599,88.49,3.87
4306,49,West,2025-01-04 05:58:26.758506,81.33,2.27
4307,44,East,2025-04-28 14:23:27.390547,144.16,2.58
4308,38,North,2025-09-01 13:39:32.730916,102.51,4.45
4309,33,South,2025-09-27 12:52:19.336066,79.24,3.67
4310,1,North,2025-07-09 16:16:41.030001,129.53,2.03
4311,47,East,2025-04-15 00:41:35.024163,125.97,2.74
4312,16,South,2025-10-15 04:39:43.463443,112.28,2.7
4313,23,North,2025-08-28 19:42:33.935808,96.5,2.73
4314,2,East,2025-05-20 02:08:55.433384,83.82,2.31
4315,43,South,2025-04-11 12:43:05.586938,91.21,3.59
4316,46,North,2025-02-28 23:01:40.255328,122.7,1.98
4317,31,East,2025-02-01 10:55:25.534356,86.0,0.35
4318,33,South,2025-07-02 07:26:03.364194,76.17,1.66
4319,5,West,2025-01-21 16:33:13.297325,111.93,1.57
4320,43,South,2025-08-30 19:24:02.735193,98.97,4.51
4321,23,East,2025-03-01 07:21:31.521399,86.7,2.59
4322,30,South,2025-06-25 13:58:23.856040,88.33,3.36
4323,39,South,2025-07-15 05:35:03.418364,60.32,3.56
4324,12,East,2025-03-20 12:05:21.128915,89.6,2.56
4325,21,North,2025-05-09 23:02:10.117527,120.57,3.9
4326,42,North,2025-08-10 23:04:18.076066,81.57,4.82
4327,28,West,2025-05-17 04:39:32.314198,148.37,1.67
4328,49,East,2025-03-16 11:32:14.153015,99.38,3.39
4329,30,West,2025-09-02 03:20:22.410823,52.04,4.28
4330,12,East,2025-01-19 12:42:04.984160,71.83,0.25
4331,30,West,2025-04-06 11:13:16.480860,34.99,1.81
4332,49,North,2025-05-14 12:08:26.818597,142.24,4.97
4333,15,South,2025-10-21 23:32:44.674190,104.29,3.41
4334,37,East,2025-08-20 01:47:00.368792,81.51,4.67
4335,27,East,2025-04-06 07:42:09.655002,112.42,0.58
4336,39,South,2025-09-29 03:42:55.838916,124.19,1.87
4337,29,North,2025-08-26 13:03:43.894207,116.56,3.26
4338,44,East,2025-02-15 03:40:43.785525,116.05,2.54
4339,20,East,2025-04-05 13:13:20.183207,91.24,0.68
4340,13,North,2025-04-16 00:50:03.270936,82.0,3.62
4341,42,South,2025-04-23 23:27:23.312642,109.91,3.46
4342,10,South,2025-01-03 11:24:49.408623,83.34,2.3
4343,11,West,2025-06-29 15:13:02.692855,91.89,1.6
4344,6,South,2025-07-27 18:31:49.040998,84.02,3.5
4345,48,West,2025-01-18 13:22:15.979369,86.14,3.6
4346,26,North,2025-06-05 08:00:26.246950,111.53,3.34
4347,1,West,2025-09-13 19:47:41.136681,85.06,0.79
4348,31,West,2025-09-21 00:45:20.535150,111.92,1.18
4349,27,West,2025-05-10 06:47:08.301234,124.06,3.69
4350,2,East,2025-03-01 20:32:13.125009,89.01,4.63
4351,8,East,2025-03-03 09:02:07.984487,78.58,1.67
4352,30,South,2025-10-06 06:50:46.209571,119.32,2.73
4353,15,North,2025-08-29 12:52:21.962313,105.55,1.63
4354,22,East,2025-04-15 14:55:17.502665,84.54,3.16
4355,36,West,2025-07-24 13:46:43.754398,92.87,4.65
4356,4,West,2025-08-01 19:41:31.101250,107.24,2.65
4357,33,West,2025-10-28 18:36:58.246680,69.63,3.87
4358,2,East,2025-07-03 17:09:25.456017,133.04,3.03
4359,13,East,2025-04-12 10:25:05.322324,117.48,1.89
4360,30,West,2025-06-27 04:11:27.450626,99.77,1.1
4361,11,East,2025-10-22 23:58:43.519545,131.79,2.2
4362,15,South,2025-07-08 17:17:12.604202,127.71,2.43
4363,21,South,2025-05-09 06:02:29.589461,95.75,4.88
4364,7,North,2025-02-19 17:00:09.139618,94.25,3.63
4365,9,South,2025-05-20 03:48:18.903478,95.0,3.71
4366,18,East,2025-08-30 17:44:47.039752,110.57,3.57
4367,22,North,2025-01-13 22:10:33.262544,108.91,3.14
4368,36,South,2025-03-09 04:57:50.339260,63.98,2.41
4369,2,North,2025-01-02 03:10:44.595967,107.48,4.25
4370,50,West,2025-03-10 07:34:14.204337,107.36,4.02
4371,2,South,2025-03-12 12:51:40.006954,52.34,4.16
4372,41,East,2025-07-11 02:45:09.679069,95.21,2.45
4373,24,South,2025-03-15 05:09:00.951418,100.95,0.71
4374,39,South,2025-08-14 00:18:56.856642,67.07,3.46
4375,22,North,2025-10-19 18:57:34.235408,75.66,4.78
4376,29,East,2025-04-12 13:08:08.932336,83.32,3.88
4377,7,East,2025-08-15 16:42:49.937025,110.85,4.2
4378,33,North,2025-03-04 21:23:05.145350,125.18,3.8
4379,29,North,2025-02-26 10:28:29.688200,109.46,0.96
4380,6,East,2025-10-31 05:05:45.101335,102.03,4.72
4381,30,North,2025-04-22 03:15:10.690693,113.94,0.61
4382,6,South,2025-01-23 14:02:06.549765,51.62,2.7
4383,30,West,2025-01-10 04:40:28.302325,123.26,1.08
4384,17,West,2025-02-05 06:48:53.814428,97.06,2.53
4385,3,West,2025-03-31 00:10:23.616325,120.34,0.88
4386,21,East,2025-03-01 13:09:30.168011,112.55,3.61
4387,10,South,2025-06-29 09:40:40.463796,84.53,0.57
4388,20,East,2025-08-23 11:49:10.706086,104.47,0.54
4389,18,South,2025-01-14 10:45:59.963774,86.11,2.34
4390,20,West,2025-01-10 02:14:01.372418,108.7,1.78
4391,17,North,2025-03-02 14:18:42.946909,135.94,3.42
4392,21,West,2025-02-23 08:14:24.371743,108.79,2.58
4393,42,East,2025-09-29 04:53:38.763297,53.28,4.31
4394,22,West,2025-08-09 04:31:59.518092,83.69,1.65
4395,32,North,2025-04-15 02:10:15.054791,117.51,1.8
4396,33,West,2025-06-19 20:26:50.411856,82.68,4.23
